Serial_Num (N/A),Season (Year),Name (N/A),ISO_time,day,month,hour,Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Intensity
2003240N15329,2003,FABIAN,2003-08-31 00:00:00,31,8,0, TS,17.6,-50.3,110,952,95.324,95.096,Medium
2003240N15329,2003,FABIAN,2003-08-31 06:00:00,31,8,6, TS,17.8,-51.4,110,952,95.324,95.096,Medium
2003240N15329,2003,FABIAN,2003-08-31 12:00:00,31,8,12, TS,18.0,-52.5,110,952,95.324,95.096,Medium
2003240N15329,2003,FABIAN,2003-08-31 18:00:00,31,8,18, TS,18.2,-53.5,115,948,96.376,96.135,Medium
2003240N15329,2003,FABIAN,2003-09-01 00:00:00,1,9,0, TS,18.3,-54.3,120,945,97.707,97.082,Medium
2003240N15329,2003,FABIAN,2003-09-01 06:00:00,1,9,6, TS,18.5,-55.3,120,949,97.707,95.982,Medium
2003240N15329,2003,FABIAN,2003-09-01 12:00:00,1,9,12, TS,18.7,-56.3,120,949,97.707,95.982,Medium
2003240N15329,2003,FABIAN,2003-09-01 18:00:00,1,9,18, TS,19.0,-57.3,125,944,98.402,97.325,Medium
2003240N15329,2003,FABIAN,2003-09-02 00:00:00,2,9,0, TS,19.3,-58.3,125,943,98.402,97.482,Medium
2003240N15329,2003,FABIAN,2003-09-02 06:00:00,2,9,6, TS,19.6,-59.2,120,945,97.707,97.082,Medium
2003240N15329,2003,FABIAN,2003-09-02 12:00:00,2,9,12, TS,20.1,-59.9,120,945,97.707,97.082,Medium
2003240N15329,2003,FABIAN,2003-09-02 18:00:00,2,9,18, TS,20.5,-60.7,120,946,97.707,96.868,Medium
2003240N15329,2003,FABIAN,2003-09-03 00:00:00,3,9,0, TS,20.9,-61.3,115,945,96.376,97.082,Medium
2003240N15329,2003,FABIAN,2003-09-03 06:00:00,3,9,6, TS,21.3,-61.8,110,945,95.324,97.082,Medium
2003240N15329,2003,FABIAN,2003-09-03 12:00:00,3,9,12, TS,21.9,-62.3,110,945,95.324,97.082,Medium
2003240N15329,2003,FABIAN,2003-09-03 18:00:00,3,9,18, TS,22.5,-62.8,110,944,95.324,97.325,Medium
2003240N15329,2003,FABIAN,2003-09-04 00:00:00,4,9,0, TS,23.2,-63.0,115,939,96.376,98.092,High
2003240N15329,2003,FABIAN,2003-09-04 06:00:00,4,9,6, TS,23.8,-63.3,105,944,94.418,97.325,Medium
2003240N15329,2003,FABIAN,2003-09-04 12:00:00,4,9,12, TS,24.8,-63.8,105,944,94.418,97.325,Medium
2003240N15329,2003,FABIAN,2003-09-04 18:00:00,4,9,18, TS,25.8,-64.3,110,941,95.324,97.795,Medium
2003240N15329,2003,FABIAN,2003-09-05 00:00:00,5,9,0, TS,27.1,-64.6,115,940,96.376,97.935,High
2003240N15329,2003,FABIAN,2003-09-05 06:00:00,5,9,6, TS,28.6,-65.1,105,946,94.418,96.868,Medium
2003240N15329,2003,FABIAN,2003-09-05 12:00:00,5,9,12, TS,30.1,-65.3,105,951,94.418,95.389,Medium
2003240N15329,2003,FABIAN,2003-09-05 18:00:00,5,9,18, TS,31.8,-65.3,105,950,94.418,95.566,Medium
2003240N15329,2003,FABIAN,2003-09-06 00:00:00,6,9,0, TS,33.4,-64.7,100,953,92.583,94.906,Medium
2003240N15329,2003,FABIAN,2003-09-06 06:00:00,6,9,6, TS,34.9,-64.0,100,956,92.583,94.074,Medium
2003240N15329,2003,FABIAN,2003-09-06 12:00:00,6,9,12, TS,36.0,-62.4,100,957,92.583,93.856,Medium
2003240N15329,2003,FABIAN,2003-09-06 18:00:00,6,9,18, TS,36.9,-60.4,100,958,92.583,93.547,Medium
2003240N15329,2003,FABIAN,2003-09-07 00:00:00,7,9,0, TS,37.9,-58.2,90,962,88.589,91.865,Medium
2003240N15329,2003,FABIAN,2003-09-07 06:00:00,7,9,6, TS,39.1,-55.7,85,965,86.817,90.699,Medium
2003240N15329,2003,FABIAN,2003-09-07 12:00:00,7,9,12, TS,40.6,-53.4,80,967,84.517,90.077,Medium
2003240N15329,2003,FABIAN,2003-09-07 18:00:00,7,9,18, TS,42.3,-50.7,75,972,81.284,87.167,Medium
2003240N15329,2003,FABIAN,2003-09-08 00:00:00,8,9,0, TS,44.3,-47.9,70,975,78.144,85.263,Medium
2003240N15329,2003,FABIAN,2003-09-08 06:00:00,8,9,6, TS,46.3,-44.7,70,977,78.144,84.076,Medium
2003240N15329,2003,FABIAN,2003-09-08 12:00:00,8,9,12, TS,48.7,-40.8,65,980,73.077,81.225,Medium
2003240N15329,2003,FABIAN,2003-09-08 18:00:00,8,9,18, ET,51.7,-36.0,65,980,73.077,81.225,Medium
2003240N15329,2003,FABIAN,2003-09-09 00:00:00,9,9,0, ET,54.0,-32.0,60,980,68.918,81.225,Medium
2003240N15329,2003,FABIAN,2003-09-09 06:00:00,9,9,6, ET,56.0,-29.0,50,982,57.844,79.91,Low
2003240N15329,2003,FABIAN,2003-09-09 12:00:00,9,9,12, ET,58.0,-27.0,50,982,57.844,79.91,Low
2003240N15329,2003,FABIAN,2003-09-09 18:00:00,9,9,18, ET,60.0,-27.0,40,990,42.219,70.391,Low
2003243N24268,2003,GRACE,2003-08-30 12:00:00,30,8,12, TS,24.3,-92.4,30,1008,17.062,16.249,Low
2003243N24268,2003,GRACE,2003-08-30 18:00:00,30,8,18, TS,24.9,-93.3,35,1009,32.179,9.96,Low
2003243N24268,2003,GRACE,2003-08-31 00:00:00,31,8,0, TS,25.8,-94.3,35,1009,32.179,9.96,Low
2003243N24268,2003,GRACE,2003-08-31 06:00:00,31,8,6, TS,27.2,-94.9,35,1008,32.179,16.249,Low
2003243N24268,2003,GRACE,2003-08-31 11:00:00,31,8,11, TS,29.4,-95.1,35,1007,32.179,21.627,Low
2003243N24268,2003,GRACE,2003-08-31 12:00:00,31,8,12, TS,29.4,-95.2,35,1007,32.179,21.627,Low
2003243N24268,2003,GRACE,2003-08-31 18:00:00,31,8,18, TS,30.1,-95.6,30,1009,17.062,9.96,Low
2003243N24268,2003,GRACE,2003-09-01 00:00:00,1,9,0, TS,30.9,-96.4,25,1009,4.702,9.96,Low
2003243N24268,2003,GRACE,2003-09-01 06:00:00,1,9,6, TS,31.9,-96.6,20,1010,0.857,5.605,Low
2003243N24268,2003,GRACE,2003-09-01 12:00:00,1,9,12, TS,32.6,-96.5,20,1010,0.857,5.605,Low
2003243N24268,2003,GRACE,2003-09-01 18:00:00,1,9,18, TS,33.6,-95.7,20,1011,0.857,3.783,Low
2003243N24268,2003,GRACE,2003-09-02 00:00:00,2,9,0, TS,34.1,-95.0,15,1011,0.224,3.783,Low
2003243N24268,2003,GRACE,2003-09-02 06:00:00,2,9,6, TS,34.6,-94.5,15,1013,0.224,1.368,Low
2003247N27272,2003,HENRI,2003-09-03 18:00:00,3,9,18, TS,27.4,-87.7,25,1013,4.702,1.368,Low
2003247N27272,2003,HENRI,2003-09-04 00:00:00,4,9,0, TS,27.6,-87.8,25,1011,4.702,3.783,Low
2003247N27272,2003,HENRI,2003-09-04 06:00:00,4,9,6, TS,27.8,-87.6,25,1009,4.702,9.96,Low
2003247N27272,2003,HENRI,2003-09-04 12:00:00,4,9,12, TS,27.8,-87.2,30,1010,17.062,5.605,Low
2003247N27272,2003,HENRI,2003-09-04 18:00:00,4,9,18, TS,27.8,-86.3,30,1002,17.062,44.581,Low
2003247N27272,2003,HENRI,2003-09-05 00:00:00,5,9,0, TS,27.6,-85.8,30,1004,17.062,37.625,Low
2003247N27272,2003,HENRI,2003-09-05 06:00:00,5,9,6, TS,27.7,-85.1,35,1000,32.179,49.967,Low
2003247N27272,2003,HENRI,2003-09-05 12:00:00,5,9,12, TS,28.1,-84.4,40,997,42.219,58.621,Low
2003247N27272,2003,HENRI,2003-09-05 18:00:00,5,9,18, TS,28.3,-84.2,50,997,57.844,58.621,Low
2003247N27272,2003,HENRI,2003-09-06 00:00:00,6,9,0, TS,27.9,-83.9,30,1002,17.062,44.581,Low
2003247N27272,2003,HENRI,2003-09-06 06:00:00,6,9,6, TS,27.7,-83.5,30,1005,17.062,31.62,Low
2003247N27272,2003,HENRI,2003-09-06 09:00:00,6,9,9, TS,27.9,-82.8,30,1006,17.062,26.65,Low
2003247N27272,2003,HENRI,2003-09-06 12:00:00,6,9,12, TS,28.4,-81.8,25,1007,4.702,21.627,Low
2003247N27272,2003,HENRI,2003-09-06 18:00:00,6,9,18, TS,29.2,-80.4,25,1006,4.702,26.65,Low
2003247N27272,2003,HENRI,2003-09-07 00:00:00,7,9,0, TS,30.0,-79.5,30,1006,17.062,26.65,Low
2003247N27272,2003,HENRI,2003-09-07 06:00:00,7,9,6, TS,30.5,-79.2,30,1008,17.062,16.249,Low
2003247N27272,2003,HENRI,2003-09-07 12:00:00,7,9,12, TS,30.8,-78.5,30,1006,17.062,26.65,Low
2003247N27272,2003,HENRI,2003-09-07 18:00:00,7,9,18, TS,31.3,-77.9,30,1006,17.062,26.65,Low
2003247N27272,2003,HENRI,2003-09-08 00:00:00,8,9,0, TS,31.7,-77.1,30,1006,17.062,26.65,Low
2003247N27272,2003,HENRI,2003-09-08 06:00:00,8,9,6, TS,32.1,-76.5,30,1007,17.062,21.627,Low
2003247N27272,2003,HENRI,2003-09-08 12:00:00,8,9,12, TS,32.5,-75.9,30,1006,17.062,26.65,Low
2003247N27272,2003,HENRI,2003-09-08 18:00:00,8,9,18, ET,32.9,-75.3,25,1006,4.702,26.65,Low
2003249N14329,2003,ISABEL,2003-09-06 00:00:00,6,9,0, TS,13.8,-31.4,30,1009,17.062,9.96,Low
2003249N14329,2003,ISABEL,2003-09-06 06:00:00,6,9,6, TS,13.9,-32.7,35,1005,32.179,31.62,Low
2003249N14329,2003,ISABEL,2003-09-06 12:00:00,6,9,12, TS,13.6,-33.9,40,1003,42.219,41.251,Low
2003249N14329,2003,ISABEL,2003-09-06 18:00:00,6,9,18, TS,13.4,-34.9,45,1000,49.669,49.967,Low
2003249N14329,2003,ISABEL,2003-09-07 00:00:00,7,9,0, TS,13.5,-35.8,55,994,63.594,64.461,Low
2003249N14329,2003,ISABEL,2003-09-07 06:00:00,7,9,6, TS,13.9,-36.5,60,991,68.918,69.538,Low
2003249N14329,2003,ISABEL,2003-09-07 12:00:00,7,9,12, TS,14.4,-37.3,65,987,73.077,74.198,Low
2003249N14329,2003,ISABEL,2003-09-07 18:00:00,7,9,18, TS,15.2,-38.5,70,984,78.144,78.2,Low
2003249N14329,2003,ISABEL,2003-09-08 00:00:00,8,9,0, TS,15.8,-39.7,80,976,84.517,84.711,Medium
2003249N14329,2003,ISABEL,2003-09-08 06:00:00,8,9,6, TS,16.5,-40.9,95,966,91.324,90.361,Medium
2003249N14329,2003,ISABEL,2003-09-08 12:00:00,8,9,12, TS,17.1,-42.0,110,952,95.324,95.096,Medium
2003249N14329,2003,ISABEL,2003-09-08 18:00:00,8,9,18, TS,17.6,-43.1,110,952,95.324,95.096,Medium
2003249N14329,2003,ISABEL,2003-09-09 00:00:00,9,9,0, TS,18.2,-44.1,115,948,96.376,96.135,Medium
2003249N14329,2003,ISABEL,2003-09-09 06:00:00,9,9,6, TS,18.9,-45.2,115,948,96.376,96.135,Medium
2003249N14329,2003,ISABEL,2003-09-09 12:00:00,9,9,12, TS,19.4,-46.3,115,948,96.376,96.135,Medium
2003249N14329,2003,ISABEL,2003-09-09 18:00:00,9,9,18, TS,20.0,-47.3,115,948,96.376,96.135,Medium
2003249N14329,2003,ISABEL,2003-09-10 00:00:00,10,9,0, TS,20.5,-48.3,110,952,95.324,95.096,Medium
2003249N14329,2003,ISABEL,2003-09-10 06:00:00,10,9,6, TS,20.9,-49.4,110,952,95.324,95.096,Medium
2003249N14329,2003,ISABEL,2003-09-10 12:00:00,10,9,12, TS,21.1,-50.4,115,948,96.376,96.135,Medium
2003249N14329,2003,ISABEL,2003-09-10 18:00:00,10,9,18, TS,21.1,-51.4,120,942,97.707,97.606,Medium
2003249N14329,2003,ISABEL,2003-09-11 00:00:00,11,9,0, TS,21.2,-52.3,125,935,98.402,98.508,High
2003249N14329,2003,ISABEL,2003-09-11 06:00:00,11,9,6, TS,21.3,-53.2,125,935,98.402,98.508,High
2003249N14329,2003,ISABEL,2003-09-11 12:00:00,11,9,12, TS,21.4,-54.0,135,925,99.325,99.349,High
2003249N14329,2003,ISABEL,2003-09-11 18:00:00,11,9,18, TS,21.5,-54.8,145,915,99.779,99.707,High
2003249N14329,2003,ISABEL,2003-09-12 00:00:00,12,9,0, TS,21.6,-55.7,140,920,99.532,99.563,High
2003249N14329,2003,ISABEL,2003-09-12 06:00:00,12,9,6, TS,21.7,-56.6,140,920,99.532,99.563,High
2003249N14329,2003,ISABEL,2003-09-12 12:00:00,12,9,12, TS,21.6,-57.4,140,920,99.532,99.563,High
2003249N14329,2003,ISABEL,2003-09-12 18:00:00,12,9,18, TS,21.7,-58.2,140,920,99.532,99.563,High
2003249N14329,2003,ISABEL,2003-09-13 00:00:00,13,9,0, TS,21.8,-59.1,135,925,99.325,99.349,High
2003249N14329,2003,ISABEL,2003-09-13 06:00:00,13,9,6, TS,21.9,-60.1,130,935,99.005,98.508,High
2003249N14329,2003,ISABEL,2003-09-13 12:00:00,13,9,12, TS,22.1,-61.0,135,935,99.325,98.508,High
2003249N14329,2003,ISABEL,2003-09-13 18:00:00,13,9,18, TS,22.5,-62.1,140,932,99.532,98.933,High
2003249N14329,2003,ISABEL,2003-09-14 00:00:00,14,9,0, TS,22.9,-63.3,135,935,99.325,98.508,High
2003249N14329,2003,ISABEL,2003-09-14 06:00:00,14,9,6, TS,23.2,-64.6,135,939,99.325,98.092,High
2003249N14329,2003,ISABEL,2003-09-14 12:00:00,14,9,12, TS,23.5,-65.8,135,935,99.325,98.508,High
2003249N14329,2003,ISABEL,2003-09-14 18:00:00,14,9,18, TS,23.9,-67.0,140,933,99.532,98.834,High
2003249N14329,2003,ISABEL,2003-09-15 00:00:00,15,9,0, TS,24.3,-67.9,130,937,99.005,98.319,High
2003249N14329,2003,ISABEL,2003-09-15 06:00:00,15,9,6, TS,24.5,-68.8,125,940,98.402,97.935,High
2003249N14329,2003,ISABEL,2003-09-15 12:00:00,15,9,12, TS,24.8,-69.4,120,946,97.707,96.868,Medium
2003249N14329,2003,ISABEL,2003-09-15 18:00:00,15,9,18, TS,25.3,-69.8,115,949,96.376,95.982,Medium
2003249N14329,2003,ISABEL,2003-09-16 00:00:00,16,9,0, TS,25.7,-70.2,105,952,94.418,95.096,Medium
2003249N14329,2003,ISABEL,2003-09-16 06:00:00,16,9,6, TS,26.3,-70.5,100,955,92.583,94.292,Medium
2003249N14329,2003,ISABEL,2003-09-16 12:00:00,16,9,12, TS,26.8,-70.9,95,959,91.324,93.365,Medium
2003249N14329,2003,ISABEL,2003-09-16 18:00:00,16,9,18, TS,27.4,-71.2,95,959,91.324,93.365,Medium
2003249N14329,2003,ISABEL,2003-09-17 00:00:00,17,9,0, TS,28.1,-71.5,95,957,91.324,93.856,Medium
2003249N14329,2003,ISABEL,2003-09-17 06:00:00,17,9,6, TS,28.9,-71.9,95,957,91.324,93.856,Medium
2003249N14329,2003,ISABEL,2003-09-17 12:00:00,17,9,12, TS,29.7,-72.5,90,957,88.589,93.856,Medium
2003249N14329,2003,ISABEL,2003-09-17 18:00:00,17,9,18, TS,30.6,-73.0,90,955,88.589,94.292,Medium
2003249N14329,2003,ISABEL,2003-09-18 00:00:00,18,9,0, TS,31.5,-73.5,90,953,88.589,94.906,Medium
2003249N14329,2003,ISABEL,2003-09-18 06:00:00,18,9,6, TS,32.5,-74.3,90,956,88.589,94.074,Medium
2003249N14329,2003,ISABEL,2003-09-18 12:00:00,18,9,12, TS,33.7,-75.2,90,956,88.589,94.074,Medium
2003249N14329,2003,ISABEL,2003-09-18 17:00:00,18,9,17, TS,34.9,-76.2,90,957,88.589,93.856,Medium
2003249N14329,2003,ISABEL,2003-09-18 18:00:00,18,9,18, TS,35.1,-76.4,85,958,86.817,93.547,Medium
2003249N14329,2003,ISABEL,2003-09-19 00:00:00,19,9,0, TS,36.7,-77.7,65,969,73.077,89.388,Medium
2003249N14329,2003,ISABEL,2003-09-19 06:00:00,19,9,6, TS,38.6,-78.9,50,988,57.844,73.185,Low
2003249N14329,2003,ISABEL,2003-09-19 12:00:00,19,9,12, ET,40.9,-80.3,35,997,32.179,58.621,Low
2003249N14329,2003,ISABEL,2003-09-19 18:00:00,19,9,18, ET,43.9,-80.9,30,1000,17.062,49.967,Low
2003249N14329,2003,ISABEL,2003-09-20 00:00:00,20,9,0, ET,48.0,-81.0,25,1000,4.702,49.967,Low
2003251N12338,2003,NOT NAMED,2003-09-08 06:00:00,8,9,6, TS,11.6,-21.7,25,1009,4.702,9.96,Low
2003251N12338,2003,NOT NAMED,2003-09-08 12:00:00,8,9,12, TS,11.4,-22.2,25,1009,4.702,9.96,Low
2003251N12338,2003,NOT NAMED,2003-09-08 18:00:00,8,9,18, TS,11.2,-22.6,25,1009,4.702,9.96,Low
2003251N12338,2003,NOT NAMED,2003-09-09 00:00:00,9,9,0, TS,11.2,-23.0,25,1008,4.702,16.249,Low
2003251N12338,2003,NOT NAMED,2003-09-09 06:00:00,9,9,6, TS,11.6,-23.6,25,1007,4.702,21.627,Low
2003251N12338,2003,NOT NAMED,2003-09-09 12:00:00,9,9,12, TS,12.4,-24.4,30,1007,17.062,21.627,Low
2003251N12338,2003,NOT NAMED,2003-09-09 18:00:00,9,9,18, TS,13.6,-24.9,30,1007,17.062,21.627,Low
2003251N12338,2003,NOT NAMED,2003-09-10 00:00:00,10,9,0, TS,14.6,-25.0,25,1008,4.702,16.249,Low
2003251N12338,2003,NOT NAMED,2003-09-10 06:00:00,10,9,6, TS,15.3,-25.1,25,1009,4.702,9.96,Low
2003251N12338,2003,NOT NAMED,2003-09-10 12:00:00,10,9,12, TS,15.9,-25.2,25,1010,4.702,5.605,Low
2003268N28298,2003,JUAN,2003-09-24 12:00:00,24,9,12, TS,28.2,-62.4,25,1009,4.702,9.96,Low
2003268N28298,2003,JUAN,2003-09-24 18:00:00,24,9,18, TS,28.3,-62.2,30,1007,17.062,21.627,Low
2003268N28298,2003,JUAN,2003-09-25 00:00:00,25,9,0, TS,28.4,-62.0,35,1006,32.179,26.65,Low
2003268N28298,2003,JUAN,2003-09-25 06:00:00,25,9,6, TS,28.8,-61.7,40,1002,42.219,44.581,Low
2003268N28298,2003,JUAN,2003-09-25 12:00:00,25,9,12, TS,29.2,-61.4,45,1000,49.669,49.967,Low
2003268N28298,2003,JUAN,2003-09-25 18:00:00,25,9,18, TS,30.4,-61.6,50,996,57.844,61.036,Low
2003268N28298,2003,JUAN,2003-09-26 00:00:00,26,9,0, TS,30.9,-61.8,55,992,63.594,68.235,Low
2003268N28298,2003,JUAN,2003-09-26 06:00:00,26,9,6, TS,31.1,-61.8,60,990,68.918,70.391,Low
2003268N28298,2003,JUAN,2003-09-26 12:00:00,26,9,12, TS,31.8,-62.0,65,987,73.077,74.198,Low
2003268N28298,2003,JUAN,2003-09-26 18:00:00,26,9,18, TS,32.5,-62.0,70,987,78.144,74.198,Low
2003268N28298,2003,JUAN,2003-09-27 00:00:00,27,9,0, TS,33.3,-62.0,75,984,81.284,78.2,Low
2003268N28298,2003,JUAN,2003-09-27 06:00:00,27,9,6, TS,34.4,-62.2,75,981,81.284,80.615,Low
2003268N28298,2003,JUAN,2003-09-27 12:00:00,27,9,12, TS,35.2,-62.8,75,979,81.284,82.601,Medium
2003268N28298,2003,JUAN,2003-09-27 18:00:00,27,9,18, TS,35.5,-63.2,90,969,88.589,89.388,Medium
2003268N28298,2003,JUAN,2003-09-28 00:00:00,28,9,0, TS,36.3,-63.6,90,970,88.589,88.012,Medium
2003268N28298,2003,JUAN,2003-09-28 06:00:00,28,9,6, TS,37.1,-64.0,90,970,88.589,88.012,Medium
2003268N28298,2003,JUAN,2003-09-28 12:00:00,28,9,12, TS,38.5,-64.1,90,970,88.589,88.012,Medium
2003268N28298,2003,JUAN,2003-09-28 18:00:00,28,9,18, TS,40.2,-64.1,90,970,88.589,88.012,Medium
2003268N28298,2003,JUAN,2003-09-29 00:00:00,29,9,0, TS,42.8,-63.9,85,972,86.817,87.167,Medium
2003268N28298,2003,JUAN,2003-09-29 03:00:00,29,9,3, TS,44.4,-63.8,85,973,86.817,86.574,Medium
2003268N28298,2003,JUAN,2003-09-29 06:00:00,29,9,6, TS,46.0,-63.8,65,982,73.077,79.91,Low
2003268N28298,2003,JUAN,2003-09-29 12:00:00,29,9,12, TS,49.8,-62.4,45,995,49.669,62.326,Low
2003269N12322,2003,KATE,2003-09-25 18:00:00,25,9,18, TS,11.8,-37.7,30,1008,17.062,16.249,Low
2003269N12322,2003,KATE,2003-09-26 00:00:00,26,9,0, TS,12.8,-38.5,30,1008,17.062,16.249,Low
2003269N12322,2003,KATE,2003-09-26 06:00:00,26,9,6, TS,14.0,-39.4,30,1008,17.062,16.249,Low
2003269N12322,2003,KATE,2003-09-26 12:00:00,26,9,12, TS,15.2,-40.2,30,1007,17.062,21.627,Low
2003269N12322,2003,KATE,2003-09-26 18:00:00,26,9,18, TS,16.6,-41.0,30,1007,17.062,21.627,Low
2003269N12322,2003,KATE,2003-09-27 00:00:00,27,9,0, TS,18.0,-41.8,30,1007,17.062,21.627,Low
2003269N12322,2003,KATE,2003-09-27 06:00:00,27,9,6, TS,19.2,-43.0,30,1007,17.062,21.627,Low
2003269N12322,2003,KATE,2003-09-27 12:00:00,27,9,12, TS,20.0,-43.8,30,1007,17.062,21.627,Low
2003269N12322,2003,KATE,2003-09-27 18:00:00,27,9,18, TS,21.0,-44.2,35,1005,32.179,31.62,Low
2003269N12322,2003,KATE,2003-09-28 00:00:00,28,9,0, TS,22.0,-44.5,45,1000,49.669,49.967,Low
2003269N12322,2003,KATE,2003-09-28 06:00:00,28,9,6, TS,23.0,-44.3,50,997,57.844,58.621,Low
2003269N12322,2003,KATE,2003-09-28 12:00:00,28,9,12, TS,23.9,-43.6,50,997,57.844,58.621,Low
2003269N12322,2003,KATE,2003-09-28 18:00:00,28,9,18, TS,24.8,-42.6,50,997,57.844,58.621,Low
2003269N12322,2003,KATE,2003-09-29 00:00:00,29,9,0, TS,26.1,-41.3,50,997,57.844,58.621,Low
2003269N12322,2003,KATE,2003-09-29 06:00:00,29,9,6, TS,27.2,-39.9,55,994,63.594,64.461,Low
2003269N12322,2003,KATE,2003-09-29 12:00:00,29,9,12, TS,28.3,-38.2,55,991,63.594,69.538,Low
2003269N12322,2003,KATE,2003-09-29 18:00:00,29,9,18, TS,29.2,-36.8,65,987,73.077,74.198,Low
2003269N12322,2003,KATE,2003-09-30 00:00:00,30,9,0, TS,30.0,-35.4,65,987,73.077,74.198,Low
2003269N12322,2003,KATE,2003-09-30 06:00:00,30,9,6, TS,30.8,-34.8,55,992,63.594,68.235,Low
2003269N12322,2003,KATE,2003-09-30 12:00:00,30,9,12, TS,31.8,-35.1,55,992,63.594,68.235,Low
2003269N12322,2003,KATE,2003-09-30 18:00:00,30,9,18, TS,32.6,-36.0,50,996,57.844,61.036,Low
2003269N12322,2003,KATE,2003-10-01 00:00:00,1,10,0, TS,32.5,-37.1,50,997,57.844,58.621,Low
2003269N12322,2003,KATE,2003-10-01 06:00:00,1,10,6, TS,32.4,-38.3,50,997,57.844,58.621,Low
2003269N12322,2003,KATE,2003-10-01 12:00:00,1,10,12, TS,32.2,-39.6,55,994,63.594,64.461,Low
2003269N12322,2003,KATE,2003-10-01 18:00:00,1,10,18, TS,31.7,-40.9,65,987,73.077,74.198,Low
2003269N12322,2003,KATE,2003-10-02 00:00:00,2,10,0, TS,31.1,-42.1,65,987,73.077,74.198,Low
2003269N12322,2003,KATE,2003-10-02 06:00:00,2,10,6, TS,30.3,-43.0,75,979,81.284,82.601,Medium
2003269N12322,2003,KATE,2003-10-02 12:00:00,2,10,12, TS,30.1,-43.6,75,979,81.284,82.601,Medium
2003269N12322,2003,KATE,2003-10-02 18:00:00,2,10,18, TS,29.9,-44.7,80,976,84.517,84.711,Medium
2003269N12322,2003,KATE,2003-10-03 00:00:00,3,10,0, TS,29.6,-45.8,80,976,84.517,84.711,Medium
2003269N12322,2003,KATE,2003-10-03 06:00:00,3,10,6, TS,29.4,-46.9,90,970,88.589,88.012,Medium
2003269N12322,2003,KATE,2003-10-03 12:00:00,3,10,12, TS,29.4,-47.8,90,970,88.589,88.012,Medium
2003269N12322,2003,KATE,2003-10-03 18:00:00,3,10,18, TS,29.6,-49.1,100,962,92.583,91.865,Medium
2003269N12322,2003,KATE,2003-10-04 00:00:00,4,10,0, TS,29.9,-50.3,100,962,92.583,91.865,Medium
2003269N12322,2003,KATE,2003-10-04 06:00:00,4,10,6, TS,30.1,-51.6,100,962,92.583,91.865,Medium
2003269N12322,2003,KATE,2003-10-04 12:00:00,4,10,12, TS,30.1,-52.8,105,956,94.418,94.074,Medium
2003269N12322,2003,KATE,2003-10-04 18:00:00,4,10,18, TS,30.2,-54.0,110,952,95.324,95.096,Medium
2003269N12322,2003,KATE,2003-10-05 00:00:00,5,10,0, TS,30.3,-54.7,100,962,92.583,91.865,Medium
2003269N12322,2003,KATE,2003-10-05 06:00:00,5,10,6, TS,30.4,-55.5,95,968,91.324,89.644,Medium
2003269N12322,2003,KATE,2003-10-05 12:00:00,5,10,12, TS,30.7,-56.1,90,973,88.589,86.574,Medium
2003269N12322,2003,KATE,2003-10-05 18:00:00,5,10,18, TS,31.4,-56.4,85,975,86.817,85.263,Medium
2003269N12322,2003,KATE,2003-10-06 00:00:00,6,10,0, TS,32.3,-56.2,80,977,84.517,84.076,Medium
2003269N12322,2003,KATE,2003-10-06 06:00:00,6,10,6, TS,33.5,-56.0,80,977,84.517,84.076,Medium
2003269N12322,2003,KATE,2003-10-06 12:00:00,6,10,12, TS,35.2,-55.6,75,979,81.284,82.601,Medium
2003269N12322,2003,KATE,2003-10-06 18:00:00,6,10,18, TS,36.9,-55.0,70,983,78.144,79.111,Low
2003269N12322,2003,KATE,2003-10-07 00:00:00,7,10,0, TS,38.6,-54.0,65,987,73.077,74.198,Low
2003269N12322,2003,KATE,2003-10-07 06:00:00,7,10,6, TS,40.5,-52.1,60,987,68.918,74.198,Low
2003269N12322,2003,KATE,2003-10-07 12:00:00,7,10,12, TS,43.8,-49.5,60,987,68.918,74.198,Low
2003269N12322,2003,KATE,2003-10-07 18:00:00,7,10,18, TS,47.5,-47.2,60,980,68.918,81.225,Medium
2003269N12322,2003,KATE,2003-10-08 00:00:00,8,10,0, ET,52.0,-44.0,60,978,68.918,83.504,Medium
2003269N12322,2003,KATE,2003-10-08 06:00:00,8,10,6, ET,56.5,-40.5,65,974,73.077,86.153,Medium
2003269N12322,2003,KATE,2003-10-08 12:00:00,8,10,12, ET,59.5,-37.0,65,974,73.077,86.153,Medium
2003269N12322,2003,KATE,2003-10-08 18:00:00,8,10,18, ET,61.1,-33.4,65,970,73.077,88.012,Medium
2003269N12322,2003,KATE,2003-10-09 00:00:00,9,10,0, ET,62.1,-28.7,60,970,68.918,88.012,Medium
2003269N12322,2003,KATE,2003-10-09 06:00:00,9,10,6, ET,62.5,-24.0,55,972,63.594,87.167,Medium
2003269N12322,2003,KATE,2003-10-09 12:00:00,9,10,12, ET,62.6,-19.0,55,973,63.594,86.574,Medium
2003269N12322,2003,KATE,2003-10-09 18:00:00,9,10,18, ET,62.5,-12.6,50,976,57.844,84.711,Medium
2003269N12322,2003,KATE,2003-10-10 00:00:00,10,10,0, ET,63.0,-6.0,50,980,57.844,81.225,Medium
